Time,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9 
11.76,32530.379,50522.895,56889.805,85145.68,51935.15,48588.777,40019.457,42227.062,53880.24,39873.11,82396.89,93815.96,25303.781,34760.44,78860.305,108732.305,67216.77,77584.734,71460.68,16983.4,23092.479,20416.059,24350.232,24436.104,30196.63,25813.896,38471.266,30036.098,37031.414,28795.633,33299.65,43363.555,33508.035,27366.459,36816.355,51701.887,39233.918,33374.28,27617.791,23856.715,22348.297,35172.703,41800.61,27981.15,31199.074,36297.754,46754.73,33016.152,46121.324,41444.18,38073.812,38767.953,34985.734,34543.324,29900.701,35295.09,39279.875,36930.926,50007.484,35396.125,38102.004,35472.863,31659.98,35306.473,30354.803,32901.93,33408.926,40279.348,43733.152,34132.266,38063.08,32755.264,32161.326,41895.91,34276.65,37118.98,43571.227,45225.156,48091.55,47993.8,48433.734,43887.992,42771.7,34608.61,38763.016,38995.074,55623.027,38725.95,46850.44,48023.65,46793.098,42301.035,41006.613,43386.812,59891.027,62526.496,45347.914,43107.105,52182.773,51995.445,43221.504,48680.484,38529.47,54612.8,41691.547,58369.336,37389.75,46178.297,41203.51,42753.902,38860.016,43197.926,106614.96,39872.887,63925.727,59389.566,56790.855,44111.61,49271.566,41785.93,55575.387,45528.023,53705.14,79344.71,92276.33,94648.18,66049.84,66854.695,79644.75,63432.312,65572.1,60603.297,89229.59,193474.23,202439.98,155186.56,129388.21,157260.86,212953.44,223465.1,123544.57,211566.55,49339.605,50665.797,41196.87,32044.342,43349.996,38425.99,38537.035,43035.062,48132.023,46661.434,38646.332,35230.15,45931.69,53192.945,43530.402,36582.734,45472.227,42011.637,44770.133,43755.273,35070.27,35917.535,34210.246,42999.195,58362.14,45095.8,53762.316,41749.89,37264.082,30213.56,37099.6,35371.14,44613.86,44357.176,35551.363,33145.824,44621.062,31749.188,49578.766,42892.87,48868.305,38067.652,41814.938,71313.09,99047.734,52304.547,32909.7,49198.71,94226.23,137661.73,114460.95,76320.59,147999.88,94801.6,91988.23,177901.81,132581.73,29367.873,207548.14,101374.62,198825.08,42173.895,62114.82,146222.53,108913.53,31218.043,150397.4
11.77,34972.31,48383.797,43624.527,54325.344,39068.543,39650.79,45710.973,37591.727,48948.46,44930.938,84719.02,94820.984,35043.465,35734.83,80904.516,126614.41,54087.113,72139.78,69466.055,23518.916,36793.938,20521.055,34784.934,27556.664,30963.365,24847.96,21442.584,35282.2,32755.877,35679.004,39477.54,51322.34,62052.047,42670.4,35516.574,36768.53,26759.705,29431.016,23029.414,18483.604,28154.64,34002.7,52328.062,35659.35,38234.11,35375.062,39592.52,38741.16,35643.336,32282.154,36213.223,34348.38,35309.2,29650.266,29496.219,36579.01,36438.34,35125.664,36546.48,38041.535,25983.566,39984.71,30932.389,25538.598,30494.484,25665.238,33197.703,39049.887,30260.371,31543.385,34368.48,33025.074,35333.047,35444.69,37800.918,40601.723,45608.25,39083.863,38866.695,35474.79,40101.004,39124.67,47230.67,39679.355,32060.648,43402.645,49166.684,43491.84,51242.934,43111.875,30735.438,47427.555,36007.773,40749.176,52672.223,52459.95,41356.38,63826.84,40229.676,43958.676,40044.992,54409.254,45678.75,42142.637,54766.438,35199.176,41732.742,35075.094,42878.34,38047.6,36213.84,38133.61,45706.34,35246.0,48580.496,62401.67,61553.742,53087.68,68235.86,59638.3,65975.53,55814.06,48860.473,118643.516,74319.1,72447.52,108839.29,94796.5,71257.35,74291.99,82810.05,82516.555,75150.33,177580.81,156644.97,168807.39,134701.33,136707.95,159277.73,209408.1,97038.38,198340.0,32012.03,28034.268,45578.617,29574.488,43047.1,41489.574,34543.492,49507.242,45954.21,46921.105,28513.7,32933.445,37062.324,52450.37,32459.684,39997.484,32325.049,40469.223,49642.6,41230.73,34569.473,44585.203,36111.547,42356.555,38728.94,48081.664,44958.926,44230.254,33175.695,37328.426,31550.072,34953.055,43216.355,44784.07,37188.17,29020.941,37759.195,43964.33,37730.812,44661.355,41667.312,40017.207,42925.293,64996.215,106874.49,65924.836,42931.027,35164.59,103323.93,141218.75,121449.06,65107.133,165493.56,96819.664,90588.59,174332.39,116500.4,17789.293,205896.61,95879.98,220233.27,34799.195,58120.93,156977.52,115196.586,27565.738,148472.14
11.78,32201.13,42622.12,35966.465,69515.37,41772.91,30640.072,42245.85,39286.01,37900.047,43659.875,75722.47,87574.89,25039.986,32638.11,84398.99,113783.27,59381.945,73253.84,73183.07,21291.78,36806.145,20088.605,24623.512,20984.506,29595.455,16920.197,49069.125,26277.697,28887.395,27611.86,22365.793,50072.023,66841.41,36609.64,39605.758,46976.703,29724.252,41296.504,19158.264,31359.787,32715.19,27042.465,30562.959,32830.152,24960.084,38654.88,36768.375,31571.2,31611.078,26823.664,30461.379,49226.75,43799.117,33739.18,34402.16,30819.107,33653.688,33513.375,38077.715,34929.117,29122.137,31688.12,24726.785,24893.768,29657.229,30053.277,36700.652,36764.484,32348.693,42272.875,32303.154,32379.242,40271.52,32328.07,34448.086,38564.43,38417.87,39639.426,39684.293,45306.03,31997.586,37184.227,40108.27,39917.523,40609.312,44525.3,38765.457,44585.46,46217.074,43539.17,34661.297,46970.42,45894.918,44502.426,55861.836,58078.79,52701.0,44827.566,50931.766,50840.668,39785.03,43832.727,38707.145,35708.492,49969.996,40748.836,39716.355,42842.76,49968.047,41310.418,30937.105,39239.453,36941.47,47691.277,63675.016,65273.953,50833.266,71353.445,73916.836,62509.883,62752.207,59480.953,59615.13,83459.08,88681.17,96121.44,72257.516,59709.965,60219.152,59888.72,86707.06,81725.15,66153.98,192303.42,145651.08,128606.59,123150.54,112696.02,111542.43,143494.22,94458.875,201948.33,32708.05,34754.99,38087.41,36311.438,41435.703,47305.605,31474.586,29544.328,42788.934,36614.04,39352.3,32485.85,35407.184,51234.402,54802.51,32923.08,44889.887,42183.81,46839.5,36395.99,32916.098,46008.418,31975.285,50544.664,35731.875,44373.33,34690.367,51989.613,33965.57,27488.25,31971.186,43857.83,51001.074,45859.254,36812.188,36907.277,40265.145,33650.688,38105.566,38920.777,62839.89,33598.426,34417.742,83104.125,98918.73,51809.82,40885.133,48446.9,94815.09,135188.86,135160.31,54498.637,179140.23,88700.79,79707.33,179826.94,115147.305,29176.053,193978.86,93101.83,201154.8,18549.436,62186.727,152274.27,104780.2,40571.25,147068.39
11.79,39819.137,25777.229,34133.324,62871.453,43445.55,33222.996,45314.953,40807.305,51697.016,35901.574,69025.73,119786.875,22292.428,24011.383,86031.38,103704.73,78971.99,72478.68,77997.3,15627.155,29715.814,21414.715,22515.697,21537.102,26450.648,25667.902,21750.248,23970.854,31433.775,27892.553,35528.188,37470.133,35360.754,49716.375,40621.48,38357.094,34631.29,41825.816,22118.994,29639.197,23270.078,22860.082,23030.836,38183.547,32870.824,39121.27,32478.328,30213.695,42142.527,33164.27,32445.377,27085.98,41819.91,26860.328,26292.764,29344.44,43244.797,48911.023,29469.79,27731.516,35111.43,32597.61,26202.285,38939.38,36091.742,36108.38,32067.48,37879.37,32498.994,31793.553,41293.96,45019.62,45631.465,37848.48,33590.543,43665.234,52133.754,56248.918,33570.727,27706.182,40687.754,32217.238,33614.79,36801.79,45770.86,39820.57,47961.773,43005.855,43376.805,31344.014,47406.703,54019.523,49243.5,37079.3,46193.457,36024.125,43427.086,36002.523,44323.15,42844.805,46448.426,52817.836,44287.04,47826.332,41771.43,47422.77,43303.8,39373.027,44864.566,29855.365,45780.836,41619.125,45446.242,38861.375,54261.24,51695.824,56427.4,51799.43,53022.652,66467.31,58730.586,68322.68,56648.27,96812.18,120165.79,57459.84,73707.25,65277.824,70226.32,58617.79,77126.44,66423.35,68798.31,297821.38,145093.14,191996.03,142554.92,156109.2,135660.48,141114.4,156447.31,271363.6,51294.652,44090.184,45180.12,43958.867,43731.23,35192.164,34441.086,42933.2,38072.223,48135.883,31993.123,35991.72,33794.88,44956.055,43369.29,32280.594,36928.406,44291.82,37706.27,31108.762,41038.062,36785.184,31339.564,48684.395,35349.426,39784.85,38227.387,39519.23,33157.16,42344.42,25720.643,32907.668,46132.336,45841.008,35863.438,31493.846,52028.86,46464.652,49523.66,30066.713,45280.27,30219.4,34893.54,64709.633,95665.16,69956.05,56255.26,42422.355,91416.375,124765.04,203602.3,53815.293,172230.73,102113.78,89281.22,184794.88,125990.75,38381.703,199569.72,100843.04,195193.6,37108.098,54401.457,150973.03,110524.66,37624.92,162055.67
11.8,41480.344,42563.977,46676.137,55340.56,38367.586,41682.12,44539.137,44724.695,50636.85,33278.3,73052.41,102622.53,29369.547,26189.867,91138.45,91472.78,65029.01,87481.03,64261.37,16319.619,30682.553,24332.37,21030.959,26899.326,23846.602,25657.166,19438.32,29495.865,29866.498,32960.395,31191.125,46523.004,37083.03,33355.91,39416.64,44085.438,35388.984,32394.389,23794.006,27180.05,31737.176,27502.973,23770.61,27662.777,31512.307,27176.67,35238.395,35112.727,40345.535,31224.732,31188.49,23028.373,35823.98,36352.69,28971.453,29132.379,47368.89,39251.652,42865.484,43365.742,24360.37,34144.094,22791.49,29333.363,32934.785,29684.56,51191.758,34471.004,28431.846,34943.473,32981.95,47576.574,35486.867,32021.738,38662.55,34837.59,43736.453,36387.246,37128.082,37067.766,34638.848,42136.34,37188.76,34414.77,36694.598,46951.65,43683.914,41442.176,37884.152,36262.97,42425.965,46982.324,64241.215,50324.305,48456.47,55989.05,45833.438,49249.316,54683.1,41560.74,51614.16,45674.01,45544.836,44349.953,42062.73,32788.92,35160.29,44009.652,36964.594,43268.49,42335.617,50011.293,49398.93,44422.625,62931.527,47657.88,51843.504,62776.305,71586.98,67642.86,66140.33,46308.55,77077.48,64245.32,90025.12,77715.19,80272.18,68720.16,79956.46,77589.1,102781.97,91802.2,71843.81,206698.77,139714.58,124446.836,173672.06,157953.94,182318.78,175469.02,141175.83,302842.97,41888.926,40281.62,36638.344,33162.73,43341.453,36600.773,34580.96,38851.1,43542.566,41372.266,30419.018,37522.137,37115.63,51881.273,34848.793,35437.746,32811.688,39343.926,31554.258,34585.973,34887.766,51561.746,34535.18,50464.58,32042.65,49718.766,36639.582,40335.027,28717.348,31956.055,33342.395,40112.535,45511.3,35494.707,44882.508,45730.53,59045.668,36261.703,32203.291,43504.81,43281.438,48028.043,49246.52,72227.32,89433.4,57221.758,39240.445,43618.496,95074.09,120107.7,175988.0,57187.516,161187.08,98164.484,84290.195,170830.88,143383.42,24288.545,204333.92,104041.516,216709.94,59322.777,57379.34,156167.56,101429.64,31861.324,155225.47
11.81,33080.055,35544.805,37105.67,41495.664,34659.004,37276.19,36398.88,31726.807,43721.785,35786.492,86689.34,88511.46,27658.182,31590.666,84291.4,90098.984,58648.02,74701.984,60283.23,26538.04,24809.693,14720.63,24373.586,19766.176,23706.516,17908.77,16612.21,23192.39,27980.59,35802.938,20719.86,34751.25,26078.498,31403.62,46408.65,30427.328,27152.975,33721.4,19280.67,24432.945,41552.145,29252.3,21782.215,34133.36,37372.16,40030.21,34984.91,36267.215,36779.992,32162.049,34323.617,28722.922,39836.402,29697.242,27858.57,25595.812,46674.56,32602.682,30849.666,30268.695,34540.69,31853.97,23204.816,28560.666,31875.418,26402.537,26368.781,40060.79,37975.207,31575.75,34456.91,31623.207,29915.281,40271.14,38307.17,42741.45,41871.273,34707.652,40820.57,35150.574,36601.855,32933.332,40777.945,41601.805,35711.04,46616.086,45981.87,47600.58,41492.695,47614.832,46824.016,34828.348,47753.227,36467.637,47957.523,49821.188,58440.055,39464.457,47516.71,39706.316,30067.744,42010.41,38909.125,47843.848,63491.797,43221.406,51418.625,47017.37,42606.547,45484.58,32730.242,29422.826,49087.65,44347.105,60954.57,77345.27,53148.887,56828.625,52850.996,76128.984,64027.35,62302.22,65329.996,79959.1,77474.734,79907.914,58350.906,64979.83,68237.41,101931.29,82076.234,92550.85,75571.75,234242.39,128711.28,139716.19,163830.58,134929.38,227258.78,145391.45,81178.25,219234.77,32316.047,35166.016,39310.125,31444.02,46064.242,30737.174,35051.848,24279.16,33336.37,39586.086,28359.688,30516.967,50222.59,41841.89,29958.012,27808.773,27275.172,31870.936,29393.57,30989.271,25028.879,37891.51,40946.195,41156.953,37748.625,35123.895,30602.363,40193.21,32333.41,31434.287,34648.938,32494.734,51619.316,45663.69,45336.082,40515.883,41094.395,31391.006,35929.76,34247.203,50990.477,61094.6,43291.043,64780.73,89538.55,43777.316,33179.836,35300.82,95946.54,125551.625,149707.97,42923.023,154255.28,106574.875,85284.9,174448.42,122787.05,38678.33,185444.27,99842.19,215484.14,53886.5,67482.76,148205.33,109982.79,27201.057,149417.06
11.82,51750.883,50263.71,57733.29,53427.234,50744.68,43499.27,48585.285,46401.53,45112.703,51311.215,83696.02,99791.086,32550.303,37529.285,95291.04,114703.4,58928.13,77491.55,77286.32,46097.707,37451.273,36731.016,45399.168,24511.865,33534.957,21357.389,24613.092,36143.355,42136.945,44103.49,34045.75,48197.93,75849.6,59215.13,47010.273,46734.645,34049.7,47448.965,28179.422,28816.166,37634.02,31118.846,49163.824,32802.88,36045.535,27722.117,39338.613,37267.02,67021.03,36225.766,69998.0,54221.96,29073.688,41012.336,29070.883,33617.223,53030.47,29603.418,38585.695,43277.562,31988.637,33584.26,61170.016,32305.53,93890.15,39415.76,57965.477,38411.71,45422.977,43764.51,33673.773,53996.438,39557.348,28199.57,52052.887,38276.504,40111.016,36174.87,52135.457,46710.117,35884.03,43189.156,42543.395,50832.902,34550.797,49021.785,46100.547,40353.074,51766.176,43014.88,35010.98,39935.793,44588.36,36104.613,65888.09,58981.887,53945.176,57058.113,33604.668,43382.906,51150.938,61921.71,49739.05,39304.043,50941.21,57333.402,56288.547,47038.77,42387.66,41200.926,50580.312,47938.77,49398.613,53102.816,60245.59,84277.336,57689.957,66929.305,75354.95,57990.82,52048.406,73379.98,65507.387,90450.125,83923.62,94607.7,68832.89,81603.266,90921.984,84754.97,99914.22,84463.22,79254.19,228717.12,116886.48,129102.82,150467.1,136848.2,123694.02,127905.74,135674.66,187301.28,38532.86,58895.88,52652.797,49325.51,56324.69,49880.938,59489.91,44824.406,39620.16,56166.68,35241.906,46946.348,52097.547,55706.074,43836.49,33615.035,36611.1,50174.348,36553.098,37772.16,29988.648,38070.26,49299.78,54210.133,52726.03,45929.965,49206.824,54899.64,39203.445,43115.816,33752.76,37356.62,53707.37,44592.72,38350.984,53287.242,42190.34,45019.984,33501.51,34734.64,56006.965,54275.777,60903.812,62512.54,105159.57,63910.086,48549.336,66097.484,90680.69,128701.2,123861.445,45485.906,171570.3,101706.516,87479.19,172328.64,113908.516,39071.76,179721.72,119892.5,205544.9,44047.453,74809.04,161711.47,108743.94,27635.459,156415.92
11.83,35715.66,38400.508,32687.76,64939.887,35737.47,36037.906,42967.85,45562.12,41377.797,30668.248,92180.68,93914.625,34602.15,37907.027,93996.97,116129.35,63007.758,88802.17,77575.305,19782.406,27767.477,19068.645,31699.576,25927.088,29590.926,19151.062,21206.977,27293.777,32474.14,33192.79,39565.99,78371.75,33117.312,35819.33,28661.152,41624.773,34359.84,35145.684,17950.26,30274.512,35946.574,33852.883,28742.9,31229.559,31974.56,38221.824,32122.97,32430.824,41063.027,36150.11,38584.223,45213.98,39673.547,57409.42,31441.57,38958.12,40705.2,41718.996,33899.383,44577.88,27843.592,37505.074,30010.672,23864.51,33013.516,23435.344,43593.79,46244.836,39493.94,33921.99,33867.074,36796.72,36675.555,30354.006,41361.96,43539.605,41865.945,33955.234,36995.906,33874.832,33204.867,38000.79,40527.383,41826.934,34982.07,38378.566,39758.043,45386.52,56269.746,43335.832,41104.668,38319.29,36662.05,42215.746,43179.92,49061.93,47262.723,47349.61,53860.16,37665.676,33878.504,39244.77,52739.344,39414.645,36258.8,40028.164,45260.934,32157.297,56098.164,35885.914,40531.227,32349.0,49553.508,35890.25,55567.5,59654.426,60581.742,58396.824,90188.38,67234.63,58461.5,43708.57,61462.68,73339.45,88006.66,71488.83,93475.695,83416.67,79807.62,91755.234,92254.46,79881.89,60711.63,196043.53,161107.53,182473.48,87703.42,154098.38,185400.45,225634.28,98693.78,169391.33,40484.395,35987.105,39240.95,32987.645,50414.49,35081.05,32032.76,32000.422,31283.865,57618.332,39152.938,34943.113,36675.0,50123.168,33048.996,32331.887,30262.357,35136.445,50559.57,27649.627,44279.215,46736.594,32824.973,47916.457,32504.482,35421.93,34717.137,44660.29,33800.035,32932.64,34994.496,33810.64,52010.08,44911.527,38730.117,40140.094,40456.543,43920.89,35603.117,42581.906,59640.117,37404.355,35035.742,60559.164,98658.625,46593.445,31878.717,35033.2,99074.18,130198.37,133728.7,65123.02,154820.39,96061.766,88332.88,178354.02,110768.08,37650.62,187202.05,103855.91,217341.83,36213.57,61671.766,166793.28,104226.25,32606.566,154431.9
11.84,43277.406,38140.508,41791.156,86033.05,32627.71,36485.277,40497.426,57728.863,43021.66,39149.87,93758.375,95457.24,37259.105,29180.97,91781.58,119182.72,60025.285,82028.5,85428.58,26914.701,21991.74,22174.691,19429.543,24034.248,20696.725,30603.867,23614.816,27418.273,35976.844,44535.234,28893.758,33247.785,28545.953,40901.97,49116.395,50438.21,29310.148,34304.016,27407.957,27652.807,28757.016,26653.188,23811.762,32862.473,33656.94,26206.846,41723.375,38626.83,32889.87,29552.385,39430.727,26401.857,31678.854,28013.816,37326.77,30151.742,46793.39,45636.094,46664.594,27070.81,31262.164,36411.41,26052.854,29372.535,37421.562,32248.766,32736.213,39996.125,29663.762,44178.605,37664.586,31464.605,49560.594,32787.75,28946.133,44592.605,44554.383,31104.76,41922.438,32250.611,38109.656,38374.316,45375.723,35186.96,30537.982,42150.55,41207.84,43399.57,52378.465,34910.367,39271.53,35002.332,48942.727,41220.164,50412.457,45911.125,58980.92,53663.71,62224.668,45335.707,56037.32,43950.402,42878.082,49867.254,39740.945,48603.027,55684.492,37719.06,40255.656,37552.918,37436.117,41659.195,39929.1,43814.61,53546.73,52368.168,46860.184,68426.68,58444.566,55488.234,73860.52,67603.23,59315.117,74648.63,68273.74,74625.53,72809.57,89896.16,70105.08,63366.863,93797.9,73766.7,71771.65,171070.25,99640.055,169541.05,102758.27,226640.77,148684.6,182163.84,115002.89,262427.4,45415.195,37787.715,48547.707,30948.83,45824.34,34994.42,47627.105,47137.727,42123.527,39560.977,27854.838,32459.611,35241.918,47851.316,38281.246,31845.902,27631.293,30535.525,36929.78,49412.32,37388.414,43918.383,31922.719,49341.516,49000.867,44514.58,38983.973,31129.795,30329.773,26151.422,31296.246,48540.56,57223.234,34639.105,46380.188,40566.21,37466.35,34637.406,36784.86,39693.17,44665.984,47091.29,40447.36,66236.3,105814.77,46828.125,36295.16,54894.598,97214.81,128311.35,111604.336,82879.68,162977.5,107048.766,84982.95,182912.5,149731.14,24753.537,185462.17,99137.17,222675.05,33131.273,53582.53,151341.02,99541.45,48617.305,152106.84
11.85,41205.324,34460.094,41781.47,78370.16,42821.113,37866.742,31300.732,47810.965,48679.875,40659.242,83605.6,91872.945,24384.898,21588.123,81965.336,100935.41,62384.844,71528.484,72487.836,17831.484,22557.715,27794.582,28523.473,17716.473,25559.605,27064.094,23263.797,26901.666,39603.016,39464.895,32807.39,46069.938,45691.406,31774.68,45423.992,27775.207,36690.94,36961.11,25301.016,25408.027,30308.826,30186.342,33135.91,23700.436,33031.723,31174.783,31223.291,35080.68,36336.473,36884.86,29059.27,28389.36,37203.93,29720.36,32663.22,30815.959,40563.7,31123.725,41229.637,27056.795,30541.486,22318.887,25559.566,33058.59,68459.29,32215.688,30111.762,31930.02,34579.918,35710.91,33949.23,32727.58,53750.684,43541.105,30697.094,35181.44,42806.8,46090.426,40157.9,34160.594,35530.492,30800.947,36520.758,38985.48,44114.785,31799.836,44579.06,34328.83,35683.445,53337.625,42142.27,32897.105,41903.258,49729.62,52762.758,43469.168,44174.758,37569.805,35429.35,40573.13,38954.55,51194.047,53424.38,50120.535,39721.133,40742.965,43050.574,53668.88,45896.8,35565.41,36778.426,38548.27,39049.066,33887.55,69704.03,63924.703,46259.188,55099.28,61531.63,62712.336,87799.8,74701.016,64197.38,68535.1,61457.953,88706.086,60878.28,71183.32,57420.406,71791.39,79327.21,78467.69,76622.92,205325.03,165001.2,149738.53,171961.8,117151.95,221328.66,124920.9,126190.0,262794.88,39959.496,31082.17,44419.562,32339.791,46323.145,34469.184,34127.7,44744.996,42354.06,30797.459,36827.305,33828.312,36031.11,49081.55,32455.12,37583.91,31165.46,35265.797,32281.691,37053.42,48250.5,36089.434,33116.184,54687.46,46269.934,48230.48,31995.592,38666.715,28565.002,34800.684,34207.5,39839.402,57773.945,48202.53,41555.656,41421.273,38890.85,35304.574,37625.707,37208.176,45363.57,36410.3,36913.684,64263.0,106525.62,64598.758,31153.781,36239.53,98506.9,118966.49,118279.61,63388.727,174221.05,104411.766,82832.13,182065.88,140247.05,56208.96,194037.52,109263.63,220566.58,24617.635,58561.9,152901.38,115853.17,31513.32,161920.89
11.86,35866.32,48983.074,48710.82,61695.664,41507.008,40560.65,39195.734,46416.105,43394.625,38811.066,84888.73,91142.19,24949.184,25366.688,106154.71,93817.766,75998.94,71698.664,65427.0,27443.299,23532.135,16789.598,23674.725,21592.959,25807.537,25087.98,22959.357,25256.385,31111.365,33139.56,27242.318,42316.46,36918.617,39942.074,37603.965,35697.79,30246.521,36592.953,23328.113,28099.812,26092.193,30353.596,20580.3,26562.305,31498.326,30510.682,31943.244,28635.035,33248.023,37428.63,24759.682,24635.979,32437.422,31524.1,34681.113,28790.998,50106.883,26026.01,44656.48,32488.705,41010.473,30366.3,38545.754,26090.625,25554.031,31389.53,29223.846,37532.062,29825.113,41830.836,38392.18,30065.97,38805.54,31611.412,33906.918,45133.29,35087.254,36855.67,36349.582,32688.5,46512.105,40028.914,38312.082,48311.492,37898.63,53091.156,42604.664,40500.707,50713.137,38892.312,41809.37,38072.66,43782.516,39114.426,54474.273,38792.062,39523.19,42870.496,41065.562,41283.38,47991.035,41502.46,52398.72,43731.094,67099.445,39773.25,37650.957,41318.598,34180.26,38372.28,42887.88,39768.58,39989.29,42166.36,70603.414,52005.785,48561.285,64909.652,80597.46,76591.41,57076.23,50535.168,62129.984,72980.375,94162.63,98590.24,80628.99,89330.26,96970.984,94065.195,110916.734,73753.17,93840.71,239207.44,130664.3,165298.48,217775.05,90416.06,135432.86,170556.03,111871.664,238390.42,26392.93,35300.543,42521.387,35874.145,50137.926,34200.75,43377.297,40889.938,36252.562,36363.996,39607.68,34364.582,40976.09,43995.17,33895.6,29833.848,40023.707,48620.73,30435.357,29961.404,37449.176,39107.176,36537.258,41945.047,37993.684,39088.613,32750.125,44596.293,36421.504,35302.83,31372.941,43080.887,69575.5,54611.27,35460.88,34471.83,36297.56,38744.97,34275.242,25220.871,47836.484,31373.87,37758.836,61709.08,94718.61,55442.965,50644.293,38369.68,103626.43,130859.3,128141.58,39628.094,183310.94,100592.35,85890.18,183659.3,124058.52,30278.135,164625.0,105978.914,217171.58,31952.094,74532.84,158980.92,105406.78,28527.064,165396.77
11.87,52468.027,35120.074,54793.11,58038.465,29186.139,38099.234,33255.383,37982.004,36275.027,33932.227,90957.72,86364.06,28104.62,25062.094,84649.34,102316.01,53177.35,80935.4,71223.15,15977.201,27276.432,19394.207,18464.996,21245.494,25049.312,23042.621,21233.477,25643.883,25176.709,44787.0,32572.643,30857.062,38597.668,32959.78,34970.45,33269.29,35998.77,34987.57,22922.393,26382.672,30792.662,34366.355,24307.715,33070.324,37436.99,33793.45,29375.64,39048.76,35671.793,34680.89,26897.75,22252.518,36952.594,26379.998,28094.7,35738.84,52516.05,40108.09,30878.316,32113.871,34269.766,26068.625,28173.574,28363.152,32814.266,25801.076,34153.55,35741.03,36209.844,32054.607,33887.098,30462.424,33198.18,25822.629,27434.5,33712.098,34324.0,41720.254,35860.125,43223.996,29284.455,50240.94,36024.145,50908.86,33941.535,33392.17,42044.094,34927.57,36485.03,38445.953,50890.664,44619.797,41825.754,40985.33,53282.266,67703.07,49433.58,56127.312,37607.125,35119.176,50955.73,44927.637,39607.625,38509.953,54318.96,42433.754,50386.773,40377.61,39761.035,46284.918,38000.164,54635.824,37963.902,39726.055,48121.316,61212.26,63082.074,50538.746,57217.406,56410.938,57252.67,59998.52,52247.168,81706.234,88253.375,71653.42,66821.1,83940.48,72996.164,84253.09,98808.234,79711.86,108351.48,207493.34,176944.23,166837.86,106592.98,114660.88,213574.81,144415.1,144241.81,171570.0,36216.28,42454.71,40480.004,28810.777,44347.688,30026.527,49419.016,26373.535,37366.67,44714.133,31210.49,32503.812,49864.11,53971.188,27481.057,29211.299,36197.96,38246.945,34138.11,35127.27,35326.918,40806.035,30438.33,48884.094,39017.867,47630.613,30687.352,43959.7,31933.398,24439.344,49631.637,33026.53,61504.47,44413.54,42705.633,71929.016,39307.082,27416.49,34510.562,29066.547,40113.57,43044.543,47116.07,79215.37,93720.21,55399.99,37272.25,36738.613,94212.95,136562.95,142292.06,50122.406,173511.45,97139.25,97230.555,186379.42,118679.62,24114.605,192219.97,101567.92,214892.27,27141.434,56883.14,161450.45,123560.14,23691.57,153945.64
