Time,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9 
10.51,56770.273,41816.74,43346.145,64776.473,57312.754,49566.855,58648.758,57295.082,65259.066,47896.477,342884.25,37544.105,39611.562,34514.547,51865.98,42343.902,28801.049,42094.57,33908.996,504706.53,41333.11,389152.5,28852.94,31644.086,423430.6,35422.414,936083.7,581711.5,124772.695,1463527.8,49372.27,328627.47,692106.5,332836.4,832699.94,434455.03,1212900.6,1128269.6,121001.32,783309.06,1099084.8,318724.2,231227.95,620332.9,1050902.2,1193322.6,316960.6,213826.0,237019.28,164818.77,1342435.6,221983.64,1828398.1,186684.7,242002.61,81073.234,223451.45,412952.56,137725.27,109890.77,93658.7,133603.88,49682.004,230333.25,55497.105,27854.334,33899.6,251933.12,58303.176,78951.64,44386.62,41161.043,80446.41,25308.451,36295.266,139302.45,238746.62,82004.13,53647.484,45740.465,51149.125,43249.953,59832.668,31528.416,32249.176,63584.098,125888.72,55471.527,49350.99,42157.957,42215.473,41107.695,51991.09,47294.805,50658.8,67055.914,53057.543,76485.09,60299.617,53951.516,44784.01,38085.254,85681.31,51826.535,41972.668,60515.805,40064.04,85803.76,56843.67,59932.082,43387.125,44688.984,55188.234,52740.973,60107.24,83481.56,52675.418,60119.117,44505.125,54888.01,56644.523,62528.32,60249.715,83058.25,72841.72,69458.54,67847.25,102962.836,71447.086,82181.18,74593.97,63312.742,60636.285,226731.95,126889.664,103234.67,99115.14,110839.37,129313.414,136102.95,108275.055,119490.23,59284.547,41037.812,44115.043,67046.97,50152.785,49315.273,103687.164,68972.336,46469.64,60372.465,59967.867,40869.445,50423.68,46056.008,54822.25,55973.816,50512.324,53576.14,46973.023,42873.56,47154.668,47479.56,41340.426,45151.02,49673.82,61333.316,58144.734,66068.63,48358.855,43316.88,42434.79,44790.38,44784.266,53625.227,51578.715,43754.062,63390.074,59123.184,58447.35,53283.484,45953.15,46907.96,47661.816,71823.945,46092.598,47864.824,41512.008,52605.973,43109.31,46421.082,41943.63,51799.332,45060.68,51917.176,65216.34,47768.082,63769.82,40022.086,44641.844,40048.465,44631.67,38274.074,49297.918,44478.39,41023.36,37529.02,45532.074
10.52,44536.742,46403.426,73139.71,48424.047,38582.41,43623.95,56498.645,84777.875,57462.117,69953.66,525863.9,43924.24,41104.77,46741.36,58058.36,27668.764,34451.89,31132.203,35782.527,462875.66,32463.96,206557.3,35289.387,33320.152,326418.1,35490.086,336296.7,607449.5,80988.77,1809285.8,53513.344,1507614.9,555158.44,133290.81,496052.4,459705.0,969800.5,540857.7,922936.94,296264.28,702683.75,1275417.0,316232.38,494977.97,1087490.8,404933.25,1592364.0,154525.3,332198.34,121193.73,1343766.0,466286.4,1251978.1,614810.7,660888.6,73189.73,236787.88,145858.95,219614.83,74336.734,55883.926,115036.34,28118.432,189486.12,78590.85,386757.06,39733.938,65078.133,46786.895,47432.39,35649.777,26406.25,36616.875,114488.06,64511.688,45670.453,61757.137,33203.47,47296.516,50852.027,40048.594,46250.22,32368.602,48240.652,54770.203,57711.395,46324.297,51151.504,59661.207,42849.336,33862.336,43001.56,43713.277,60630.402,46139.027,45096.15,28481.871,43779.184,65185.23,49957.934,42192.11,59585.71,77706.05,54111.797,43478.387,59942.39,59494.46,61180.13,87107.48,51082.477,47639.16,40864.54,67504.62,59299.96,47442.707,56438.117,70198.46,59201.883,64455.082,60379.508,71044.92,82953.17,49924.74,61592.52,69338.51,58464.266,59768.76,59736.523,80676.0,62811.754,63955.965,59576.89,65370.67,133890.38,77257.46,104009.04,82138.79,92958.65,170937.38,163372.38,107125.34,89020.63,71399.54,40423.125,49206.656,45432.414,58124.67,65925.84,41160.215,41012.668,59436.832,46025.96,66775.05,47015.89,44205.99,84599.16,58422.855,43368.25,45793.977,61440.715,60631.7,56423.402,71661.1,55138.69,57736.176,50596.82,43618.547,58036.645,48653.67,57742.285,57096.37,62068.637,57183.066,40344.812,42551.992,55725.93,75397.95,53670.36,45244.848,53410.94,38752.074,64307.71,41157.984,51337.844,55436.574,69449.66,44399.555,54923.484,37913.902,67436.4,54296.43,54795.684,44122.484,41581.62,65658.07,62306.0,59693.273,55325.113,59231.043,40170.18,29820.363,32085.525,57163.105,55848.92,43710.26,48144.93,37559.906,44285.617,48648.574
10.53,53604.094,50854.48,55034.574,50212.727,63512.75,54634.715,76196.875,39387.586,74664.94,53219.902,450268.38,36045.117,40171.305,34891.465,39959.688,33446.395,39566.664,55823.92,35633.06,288370.75,29786.7,109754.98,40075.797,35533.9,173829.5,34199.14,214162.11,536479.0,67643.945,898375.4,46628.074,204288.9,262061.45,1117915.9,406214.66,553362.4,941239.25,481945.3,203067.31,214665.22,634231.1,919485.9,187627.45,465296.6,974861.56,857796.9,337987.4,256895.61,291435.9,216308.2,1340433.1,428945.84,1115310.5,295389.97,426024.16,56410.742,262172.3,328892.3,63753.516,33375.22,65921.055,80778.64,36054.766,94737.79,154147.56,182238.88,39890.46,342048.62,53784.34,48582.0,43107.24,31001.62,45755.68,97085.9,92648.484,35539.793,73885.81,31278.809,92705.05,40285.086,44374.875,36732.22,29286.904,66972.14,59941.715,52249.56,78080.95,38061.633,39798.195,32245.148,33921.727,46303.96,55515.223,89141.97,60544.094,49653.92,49841.996,49346.49,65500.527,45575.867,36501.215,46337.445,82198.51,71595.64,69538.52,51828.477,46040.453,61479.1,81566.62,49243.99,48221.02,52263.61,80629.25,47427.2,81669.21,48966.53,59429.566,59002.188,40387.715,61085.13,62170.312,76390.055,70329.96,98633.586,67336.64,66602.625,71449.86,66520.0,64993.117,54889.43,66221.78,66294.945,69118.88,217230.7,162428.33,104715.23,115964.234,141656.75,64298.52,106596.34,106719.75,87801.94,41090.66,67307.8,65916.41,50774.06,46672.844,53488.367,42992.0,46818.61,56733.164,49705.902,64189.37,43789.605,102006.27,47086.812,48873.94,43596.44,51386.17,34956.977,42909.62,39549.594,56896.324,45827.355,52696.67,63355.42,36022.215,54466.45,46724.164,48409.812,53478.438,36938.39,56204.434,53197.207,55981.406,52915.426,66851.72,59217.61,71063.336,44288.793,52764.047,51943.91,52060.152,61125.96,73211.055,50695.117,50113.63,41459.902,65583.94,54859.074,55337.984,45168.695,47429.723,40499.297,56907.84,43217.227,54942.145,52285.99,56822.168,39286.234,33861.36,35253.188,47349.54,43761.496,40025.117,33872.95,41036.305,38894.758,31610.771
10.54,50869.285,51206.38,66444.94,66526.914,49130.04,42359.223,48746.438,58896.137,55999.59,64568.863,357596.2,41211.992,56178.35,38837.074,41442.316,47029.11,39434.207,28902.312,31174.178,539838.7,30845.781,44176.69,33369.402,33078.188,273885.53,40059.914,162511.84,524857.0,34955.027,867010.8,38672.46,323506.03,196211.69,169419.6,442827.8,990691.7,1167120.2,710905.3,185426.86,318913.38,972485.56,851041.06,216177.12,258153.78,659410.2,1034228.25,532135.94,202739.03,2232171.5,220269.78,1336040.8,286711.97,1244165.6,264408.94,1978623.0,1072792.9,414383.06,461412.6,146898.5,31532.24,38520.78,59477.656,30779.236,67360.18,91447.375,134339.14,34120.277,59148.79,32321.16,39114.523,45552.395,43850.74,39486.28,39670.953,38991.082,85379.51,44745.723,59590.758,30947.861,39383.36,47766.492,57566.305,36616.535,29850.564,50873.223,44726.125,36705.086,54276.125,42569.152,47145.395,38841.07,37611.086,39275.484,75980.47,72097.0,59438.266,43351.36,53030.027,44145.73,48591.047,50614.074,41084.957,78297.266,52591.99,50550.555,46738.477,50520.344,71432.05,46409.57,61260.547,53882.977,60418.035,59255.56,65441.953,50730.785,47365.707,55078.29,55638.82,40872.53,36596.99,65681.336,41592.363,50391.348,64646.016,50386.527,46126.125,58524.215,69631.38,43894.137,78019.41,77145.9,64061.05,50781.414,105883.734,140277.48,151758.06,100121.13,107584.086,124648.14,179743.11,78704.5,83454.73,41480.723,42664.664,58280.723,54271.473,47934.312,46277.426,49929.973,63398.547,54243.688,50138.367,50469.547,52728.188,39796.54,51539.777,57995.14,46756.996,58842.32,43272.77,54689.953,43532.645,39618.418,43644.594,54540.098,62825.05,39365.285,54071.37,64516.85,47435.293,46912.33,50658.39,60738.227,47789.387,70339.09,48556.664,53131.508,51594.28,58682.105,64580.938,50762.9,56537.613,52320.156,43942.707,51925.18,47712.832,56280.703,51468.246,66730.37,51230.14,49447.35,52466.996,59954.918,49819.133,40023.96,53659.715,52087.234,63867.414,65686.97,39323.457,44933.707,46867.25,58999.65,39618.707,68220.5,70315.91,46236.773,34544.797,47961.23
10.55,53911.97,45121.996,43884.62,41825.508,51899.1,56641.895,55558.465,65942.77,62725.477,70886.625,308549.75,32995.863,37134.848,40647.395,31598.615,30402.41,42323.66,38181.414,35237.82,713159.4,28295.367,82207.08,35516.074,42270.24,353011.47,35201.656,187012.9,425455.0,30960.797,521067.3,57821.855,529484.0,179672.4,391161.5,702059.94,846960.9,1157523.8,684758.44,246502.67,370823.7,555286.56,573399.9,121248.414,225329.12,384893.72,972487.2,459731.66,3091134.0,330935.06,152546.69,1337903.1,119970.56,1368102.2,771248.25,407490.78,989556.3,1888820.6,236443.84,191667.08,58814.676,46325.523,53516.15,77443.62,290040.56,131020.95,350887.5,35769.633,206311.17,44097.7,45807.133,66792.125,71242.34,133860.8,169404.42,98556.51,67131.69,139794.75,94833.83,107523.68,54264.152,60225.926,72268.875,72767.62,91781.8,173300.44,105150.64,71123.1,45096.945,50653.65,81504.28,71711.58,86773.11,132669.23,91999.43,103172.45,53877.023,117345.164,57233.207,70954.62,53334.105,47956.645,74060.984,106126.69,82416.15,110271.38,49792.363,39956.38,55010.85,56614.992,50762.977,50822.332,62449.715,54339.125,56459.258,86261.805,58183.695,59809.68,52438.543,72513.48,67387.305,84147.58,74759.67,80835.484,133337.98,62876.727,71216.04,58308.266,63674.098,85782.85,80841.52,90161.766,97818.555,85003.62,165300.97,162256.89,161951.56,120115.04,143820.58,104810.76,143874.7,117120.85,136787.02,68984.984,81569.6,57446.945,61887.285,59653.066,79440.84,61433.453,45936.69,51113.71,62454.816,60356.34,49427.58,35851.453,41448.38,42434.03,72564.555,67091.086,47951.984,52196.324,39351.36,50633.934,53728.656,49082.06,44742.9,43908.105,61473.855,55517.426,57982.246,58603.863,61268.066,60231.594,70072.77,63235.492,74548.98,45445.457,46519.06,60328.17,48699.29,48062.195,52746.902,69333.516,47825.754,48668.492,51977.652,49853.625,52453.715,61146.18,50890.293,46734.312,53754.312,65137.3,49892.773,53824.95,54321.07,51432.387,36369.332,50498.18,54953.83,36545.34,34307.48,51263.86,49407.973,36057.574,36211.492,54694.336,47529.168,48000.73
10.56,60543.34,65027.46,49615.22,68561.086,54365.86,64766.816,47142.977,54755.67,50251.066,63120.797,120923.43,29555.814,28120.904,33761.35,31171.541,34947.543,42238.656,31381.854,33689.555,591769.44,32972.26,68047.195,28872.768,58350.47,173567.64,35858.79,289252.22,211299.08,31468.87,528261.8,38697.1,610009.06,129005.07,170107.83,428063.7,963236.1,1952125.9,287454.28,288695.75,1283996.1,534522.2,382520.22,93187.55,167551.77,295921.47,524297.44,243809.88,413223.34,1086548.5,66773.055,1341892.0,87340.59,1727811.1,531280.25,510617.38,853661.44,1138550.2,166417.58,249260.8,82490.63,32446.227,40797.09,41475.297,123345.22,88722.91,460751.03,33651.684,102497.64,43540.875,31891.594,36246.812,89744.234,71630.65,190249.64,135482.42,155492.19,78202.83,121521.2,67107.39,51164.438,35822.867,75199.5,54448.54,73836.11,94605.31,140856.72,56294.402,59930.957,55300.5,49743.45,56787.824,60107.477,64904.64,161904.38,124148.67,52115.543,47595.727,61330.234,53435.082,43756.332,42953.355,43196.508,119232.055,105935.62,68677.07,72148.79,50558.805,47801.426,50132.613,55098.973,52892.02,49953.992,53993.605,63508.605,58978.68,43243.375,42481.637,58775.64,57525.43,46694.82,67303.19,81984.67,58904.098,57932.273,65318.332,69236.07,57691.57,59242.55,85995.04,50624.004,55011.203,61696.652,75855.33,157744.5,75524.86,116329.914,158586.16,158378.34,115688.49,83596.35,89110.75,66097.445,37565.68,53366.16,41821.527,52653.082,43241.406,48558.58,45374.152,43636.05,88857.37,38287.652,49965.914,43968.906,54645.754,40654.08,49859.44,53916.39,68994.94,46732.09,43006.984,31331.947,43988.84,46441.42,45695.047,55600.29,49682.066,65530.383,40970.254,50007.844,54953.96,42798.45,50258.273,41514.203,39480.355,37660.254,52951.457,41996.293,66233.06,69524.055,50243.62,42826.887,46436.434,46494.12,51006.184,63200.543,60240.523,49950.766,61099.465,54375.152,44442.164,44119.23,40147.1,66067.68,35153.04,66284.98,44884.934,54533.457,39815.32,39383.543,29236.572,41287.64,37375.234,37682.31,41231.656,37842.91,49909.637,41261.76,33519.598
10.57,54316.188,42910.844,46265.11,49786.02,45358.9,42231.492,58170.816,82512.69,57283.586,44268.734,60862.65,36605.445,36933.684,38669.043,39808.17,40309.45,43112.535,34515.41,30322.178,582080.4,26010.357,37444.73,37712.223,42307.227,131764.03,33563.863,427203.75,252359.19,32159.17,598661.2,53904.176,442399.72,122038.48,164835.52,395091.12,755634.9,1719440.6,442528.84,147264.3,730768.75,578992.44,335906.72,185208.11,181579.66,323708.3,572118.9,397583.7,426743.94,214718.52,56881.992,1342404.6,71946.766,1680096.2,210456.83,2088498.2,613247.5,284344.53,115260.305,168458.23,38583.816,33682.37,29099.002,34721.434,70776.555,50597.16,259287.38,34737.797,44115.3,27268.412,45176.688,40296.844,35746.758,30225.191,119348.44,174536.3,115751.586,35592.023,46296.746,32933.992,38565.008,36438.99,39923.082,33533.734,29613.258,69100.625,123663.83,35757.734,54160.113,62141.445,37670.754,41079.95,43080.82,31323.443,211864.12,71727.734,31129.03,31126.062,49677.113,72334.29,45924.63,45002.414,33668.906,74780.695,61889.703,39416.89,49947.613,50365.832,42814.418,56134.047,57582.03,62414.01,59649.72,64795.895,56178.035,60303.664,46293.754,47761.785,53586.137,43719.89,38271.645,54667.133,39691.094,37525.54,54133.367,46157.695,66135.484,62113.684,69294.74,72342.88,74952.33,44500.4,46096.363,41894.473,194326.9,63461.383,75983.54,82069.92,134840.05,139151.9,60224.652,103931.36,67689.86,39579.68,58273.105,48935.004,44222.23,56873.73,55781.176,65058.79,58282.67,55077.87,52748.72,60651.98,49848.87,49709.76,49313.355,62025.266,51337.77,46518.727,56928.97,44260.234,73141.234,40221.82,43741.145,52781.332,51434.86,46425.707,43592.832,57195.543,59357.312,57033.574,63946.977,53338.777,48993.31,47513.246,36445.395,48467.984,50736.973,58701.332,52208.297,49651.21,52136.188,37692.973,53345.445,47316.96,68914.84,38879.184,53256.594,44719.52,56654.066,38952.363,44284.305,49273.418,66724.45,44806.19,51076.59,54784.223,55737.812,41409.242,63224.37,29546.21,43462.2,48544.05,54886.6,39741.945,49347.332,48661.504,52730.53,38903.48
10.58,56440.74,41961.824,49966.184,43193.477,70524.63,52811.055,44138.25,58953.566,44844.453,54435.75,55067.11,29628.295,34154.12,51307.168,42373.58,40152.57,31573.742,47899.15,42753.516,667641.2,33438.785,38542.18,34881.72,31959.39,269979.47,38599.938,462549.44,119876.44,32955.242,957869.4,46031.57,487386.72,54969.535,366310.38,388168.3,664146.6,1206519.0,609550.94,159047.23,583510.9,438801.56,197702.47,70103.984,128738.375,578446.75,866825.06,321160.38,1140132.6,409429.8,143276.62,1341820.6,82367.88,1590984.6,634569.9,242432.38,409931.7,581730.9,313927.5,147304.77,65483.91,46623.582,38935.316,47477.758,436471.3,103178.125,216508.08,34642.863,162184.5,46639.98,41855.46,39696.598,55022.844,78322.74,123170.3,93481.62,54205.285,117967.53,49676.094,80910.78,57170.105,59402.05,75702.63,88646.555,63818.74,133940.33,51733.652,110834.53,49036.32,48251.098,62652.63,46491.082,85442.0,61711.188,153756.8,43578.664,66275.36,32920.324,59634.19,81750.625,58260.56,61334.305,46814.164,98157.984,86182.086,43494.367,67727.72,71775.16,60545.613,50797.914,39242.816,59819.223,64007.555,54872.8,68248.08,79604.55,59163.297,58402.53,91020.25,65280.355,51298.414,67927.61,65020.285,49637.31,83765.055,72267.08,96521.984,57352.875,76957.08,85694.35,83943.21,71203.16,73437.21,47886.848,116149.62,122840.625,108423.51,121455.33,127290.18,125412.945,129779.58,108596.03,138360.31,55188.41,49834.9,44850.59,47623.64,54061.81,51427.71,65540.88,116380.18,54104.59,47565.5,51573.625,42455.766,47594.055,42747.152,54867.156,49022.133,59408.703,60370.996,50099.074,38873.668,60694.83,50858.53,46714.45,58807.125,47723.688,39509.645,47528.32,40154.504,47735.32,42787.36,39469.086,48600.85,44989.3,42977.047,45060.51,55947.758,58223.12,50857.77,54207.2,52420.27,46213.953,46983.4,57204.758,66510.375,38628.555,50334.24,51311.84,48508.49,51682.746,56126.72,47986.96,39207.87,48527.383,52758.105,49338.67,83202.78,47724.1,65178.5,32286.643,52661.574,47409.36,72425.54,63957.72,41841.617,38194.94,43477.44,35132.293
10.59,47038.9,51784.01,50212.72,52534.11,48180.176,53316.01,56654.78,48186.97,40252.203,72782.414,32218.967,46701.99,38876.66,37592.098,37503.38,30815.19,34668.895,38351.703,52976.49,363284.34,38353.902,36621.89,34873.86,34428.16,175801.58,50471.836,520183.1,47194.504,37653.5,671974.3,33253.793,678771.5,44937.418,275024.97,456974.47,687352.6,1181490.5,706122.1,136228.62,314430.72,511305.3,185385.64,39418.996,128109.9,381020.06,730784.06,3275985.5,182515.12,356860.5,59033.52,1342463.4,130018.625,1459793.2,639052.7,1443463.8,134430.33,286797.5,235167.94,449676.1,61262.21,48836.305,38898.645,29262.459,186654.45,121794.555,66694.734,38943.926,82763.01,43232.723,41470.25,33059.418,38172.37,55365.527,56815.85,53761.83,135473.62,35450.258,123651.96,40705.39,46477.63,39899.492,38708.76,38570.613,49726.832,60371.375,110884.055,35796.42,60703.527,48257.055,34669.926,42697.562,46407.8,43808.086,94208.37,157461.84,45506.95,77415.91,46577.773,70410.92,59648.39,41039.12,58243.992,71515.69,74264.91,82547.17,43143.793,63941.2,45973.773,54439.492,42217.926,54591.89,47553.668,56300.824,76957.31,46306.63,46026.77,45213.91,53226.75,46624.105,50967.273,83751.93,112776.67,141509.7,53867.73,102829.234,78933.53,69592.7,80747.5,64010.523,60523.016,64860.99,81929.41,126363.26,91728.94,207068.19,170570.53,119297.91,101466.85,147428.0,154838.83,238678.7,208576.02,61246.754,46750.32,63819.82,58856.93,52355.504,37351.555,60719.082,73550.46,44163.58,45392.26,55387.527,54167.934,51062.36,59459.758,57420.92,50377.02,57118.344,48457.39,56335.316,57208.184,38001.14,47519.45,48017.414,50235.777,36752.6,58636.598,59511.84,41322.652,43571.83,58131.66,67468.92,61985.766,51006.707,48898.047,45223.203,44363.758,49026.566,63300.02,39091.26,39356.56,49417.035,48962.895,47064.76,38377.812,43263.637,53743.766,44382.996,60455.746,50103.66,62056.36,60072.21,50756.914,64201.008,50806.56,49228.668,41290.973,56418.25,47007.24,40176.355,36401.168,38451.414,52668.703,46104.082,43332.73,40535.812,41380.8,41951.395
10.6,65105.574,58164.37,68562.62,52077.13,59048.875,54292.125,67470.07,46212.17,49109.934,53627.594,35524.637,35958.492,50057.945,43161.02,39018.83,27370.54,30719.06,36190.777,33848.57,360604.7,37889.242,27116.156,37340.863,31991.941,72069.586,33002.164,313502.25,43981.035,46817.36,556635.75,37016.492,274360.94,56874.63,268039.88,660428.44,508650.06,894043.1,1163830.9,282865.97,237700.64,619711.2,76853.14,73685.18,75353.89,345942.38,451567.2,824457.3,682228.56,416099.72,78206.766,1342794.9,60945.375,1446462.0,337883.53,1014939.8,205521.81,338911.8,194590.81,212107.12,27650.42,32411.648,35192.0,45085.84,384302.88,322866.72,155987.23,37148.85,78633.766,38273.883,30726.273,46650.594,97114.33,169393.4,171154.94,83258.69,84549.43,56781.016,52139.25,56572.08,37982.953,43753.41,43659.8,67674.24,93585.375,83279.66,45051.297,56318.613,45550.586,47658.004,35539.285,62920.27,115324.9,73408.0,65815.45,46546.152,42509.49,37820.074,61667.086,71408.64,47360.965,41044.336,51303.695,68247.22,58708.707,45917.45,56172.336,59835.33,59744.496,53747.44,45607.523,70951.4,59637.832,40654.656,59605.984,51209.39,60343.383,42069.445,62701.184,43291.562,71413.67,57491.46,64258.035,46987.9,88144.82,101008.32,62370.4,59041.91,73381.41,65936.164,52381.594,61079.824,51464.08,56514.65,135460.72,103922.734,149661.55,123502.086,95224.555,80410.41,66342.06,67952.53,64582.19,47011.344,52415.383,43437.406,54988.51,45953.805,65383.77,57340.613,56121.344,47493.258,55478.883,38851.355,46462.254,44830.953,47557.715,65310.98,41363.492,53761.508,58617.805,51876.887,56556.75,56778.7,53860.242,37870.492,53614.27,72338.15,63944.94,75988.45,41516.926,64756.805,59118.137,83782.086,41777.414,46771.316,42834.785,64958.348,52769.49,38139.312,54542.7,48986.727,45426.082,58574.156,57125.56,57622.28,53922.52,80723.19,54013.445,49262.445,47899.07,47302.87,58796.312,47005.47,41022.55,50660.227,74202.164,40766.56,61318.1,43251.03,35415.46,34188.8,45085.234,42507.33,63799.863,34469.88,44691.69,40793.285,45168.902,54013.227
10.61,40321.164,49917.74,56634.938,56236.383,55509.21,73538.27,46132.92,54244.523,54127.293,57403.48,38970.285,31882.738,31700.125,42856.95,43685.457,31744.66,36852.402,61216.277,38830.906,370405.7,36145.59,40362.418,33304.375,39855.668,52937.04,42691.73,325123.0,107481.58,43920.566,473586.88,34000.758,189755.34,47353.09,106910.875,489143.94,589608.0,968698.7,1045761.25,273474.16,140892.47,534016.94,50430.246,55674.06,48118.305,300512.9,350095.22,996680.6,520478.66,300880.3,82177.234,1342696.8,55650.945,1506171.0,183553.89,550212.0,230874.7,369323.0,134825.97,673019.9,44048.402,35056.332,27202.844,31019.822,203776.0,161489.61,93710.586,34138.38,42668.14,47463.164,27363.0,35097.254,77458.5,67436.12,145760.33,37130.99,90410.47,29327.207,84084.164,39488.664,48213.188,38550.652,44187.996,56290.31,60913.11,39935.17,64278.477,53938.84,46088.867,39438.65,38793.516,59747.03,57600.715,54153.453,44114.008,59971.223,41481.77,44269.344,57701.97,52769.906,44776.625,56298.312,37544.848,85416.57,52685.875,41784.41,54848.453,50200.324,59902.89,80275.695,57034.21,53763.965,51645.31,51898.13,67620.34,51329.133,52477.523,62589.77,47841.555,39365.316,52156.203,64945.734,97733.0,64497.695,59141.164,73651.55,53575.336,56847.48,61177.824,69513.164,66730.71,66053.78,62535.74,72906.75,124106.43,145674.97,92515.16,144101.58,153474.83,111547.58,165793.48,152941.7,172607.38,37969.355,41137.13,59903.527,59025.195,53650.734,49485.547,43898.074,63527.098,56942.18,77788.46,43274.016,60853.934,44337.547,74104.45,57149.96,49208.59,45069.363,44485.53,46834.082,40719.793,51054.02,56079.363,57983.055,41645.363,54695.387,43428.91,41222.504,41157.438,48393.434,57024.844,60584.957,49439.402,67260.05,58263.195,49187.4,72105.47,52357.527,67864.51,60085.88,55532.992,67409.01,49091.633,47575.656,57856.414,46550.5,48073.727,50561.824,55725.48,45762.75,70670.55,38559.875,50860.605,41258.504,47321.85,50990.387,45425.727,59521.184,40624.6,41649.477,59339.16,35460.95,38050.98,90467.055,41965.58,48983.617,39685.96,42584.266
10.62,45709.434,48404.14,67235.07,54592.38,45642.027,50798.08,50485.875,50583.89,46721.17,46759.74,35298.598,39280.215,43809.77,45009.66,39896.73,45449.797,32960.414,31645.45,34079.004,282834.4,41787.8,31700.656,32734.06,32411.35,47170.945,54479.035,302682.6,153020.0,38971.188,592482.5,32215.457,216461.38,46939.477,60617.246,315548.72,500405.6,814819.25,750378.1,265097.53,175400.67,442390.22,51362.01,74536.164,46834.67,340009.4,427987.8,902820.75,465727.03,247780.84,70253.04,1342519.8,101545.12,1527636.6,197145.27,942425.0,391145.22,261838.02,272085.16,415045.84,27082.447,32924.94,34666.074,36402.53,72735.74,307340.2,104534.1,36167.844,33896.273,42899.047,37944.24,43784.332,27061.314,40375.61,73869.84,72330.31,36673.082,30508.236,37783.156,36938.668,44978.234,58367.97,34402.543,43118.72,38479.15,47600.504,61728.22,38452.008,80421.65,69291.22,42828.35,34731.5,57119.957,63132.195,55701.45,58168.938,42336.688,72550.164,46730.484,56918.773,64577.73,40505.8,53965.746,68460.305,56755.836,39550.406,50349.484,50308.086,50950.98,61092.14,40100.2,52646.887,45532.863,49187.89,47744.402,45415.02,41212.887,44064.58,82258.07,58498.72,43657.523,52481.203,63786.336,48156.29,107890.01,64992.312,52163.156,66890.36,69770.82,82022.44,72668.516,87860.7,78510.336,68805.69,164175.77,128997.57,170999.0,123874.4,179788.98,142327.95,139034.8,128269.14,220235.3,48335.47,59079.01,47062.062,48314.703,53024.32,50002.406,48845.426,50107.703,68335.27,48134.676,49431.492,47385.246,44212.273,44398.59,54116.57,44981.402,45277.98,43596.508,49787.23,41282.297,34594.99,65746.17,82919.98,64466.31,55448.348,62075.215,55541.754,47859.64,47469.387,54645.91,52796.277,47590.0,53177.06,52326.426,52564.254,64205.28,56344.85,45456.715,45777.76,32645.672,51207.28,58917.246,47396.133,45410.758,57343.047,48766.125,56253.246,51279.547,41626.58,65929.086,49586.434,42830.01,44227.348,47662.91,65234.58,48440.676,51049.055,51159.24,56054.242,48955.984,46175.836,46923.36,38223.066,45775.74,70687.65,53220.117,36336.42
